rank,shortname,url,length_chars,words,difficulty,name
315,jugglingsequence,https://open.kattis.com/problems/jugglingsequence,786,165,5.8,Juggling Sequence
316,naiveconvolution,https://open.kattis.com/problems/naiveconvolution,786,150,3.1,Naïve Convolution
317,callforproblems,https://open.kattis.com/problems/callforproblems,789,144,1.3,Call for Problems
318,keysphonewallet,https://open.kattis.com/problems/keysphonewallet,789,157,1.4,"Keys, Phone, Wallet"
319,powerbonacci,https://open.kattis.com/problems/powerbonacci,789,147,6.5,Powerbonacci
320,blackthorn,https://open.kattis.com/problems/blackthorn,790,137,1.3,Blackthorn
321,babelfish,https://open.kattis.com/problems/babelfish,792,139,2.2,Babelfish
322,bitwiseindependentdivisors,https://open.kattis.com/problems/bitwiseindependentdivisors,793,153,5.5,Bitwise Independent Divisors
323,blocks,https://open.kattis.com/problems/blocks,794,150,7.0,Blocks on Blocks
324,dvoniz,https://open.kattis.com/problems/dvoniz,794,142,6.9,Dvoniz
325,exam,https://open.kattis.com/problems/exam,795,152,2.0,Exam
326,numbers2,https://open.kattis.com/problems/numbers2,795,162,7.2,Numbers
327,poklon,https://open.kattis.com/problems/poklon,795,150,5.5,Poklon
328,matchgame,https://open.kattis.com/problems/matchgame,796,158,4.2,Match Game
329,quadrant,https://open.kattis.com/problems/quadrant,796,161,1.2,Quadrant Selection
330,ameriskur,https://open.kattis.com/problems/ameriskur,798,136,1.2,Amerískur vinnustaður
331,outlets,https://open.kattis.com/problems/outlets,799,145,3.2,Outlets
332,polymul2,https://open.kattis.com/problems/polymul2,799,145,4.6,Polynomial Multiplication 2
333,evilstraw,https://open.kattis.com/problems/evilstraw,800,145,2.6,Evil Straw Warts Live
334,hillnumbers,https://open.kattis.com/problems/hillnumbers,800,159,4.1,Hill Number
335,mork,https://open.kattis.com/problems/mork,802,155,1.8,Mörk
336,sumkindofproblem,https://open.kattis.com/problems/sumkindofproblem,802,155,1.4,Sum Kind of Problem
337,eldspytur,https://open.kattis.com/problems/eldspytur,804,159,1.5 - 2.1,Eldspýtur
338,lookingforwaldo,https://open.kattis.com/problems/lookingforwaldo,804,163,6.6,Looking for Waldo
339,oldwomenwholivedinashoe,https://open.kattis.com/problems/oldwomenwholivedinashoe,804,158,4.6,There Was an Old Woman Who Lived in a Shoe
340,multiplyingdigits,https://open.kattis.com/problems/multiplyingdigits,806,159,8.3,Multiplying Digits
341,herbmixing,https://open.kattis.com/problems/herbmixing,808,145,1.6,Herb Mixing
342,mincostmaxflow,https://open.kattis.com/problems/mincostmaxflow,808,173,4.2,Minimum Cost Maximum Flow
343,solidus,https://open.kattis.com/problems/solidus,808,140,3.3,Solidus Fraction
344,laptopsticker,https://open.kattis.com/problems/laptopsticker,809,151,1.4,Laptop Sticker
345,polygonarea,https://open.kattis.com/problems/polygonarea,809,149,1.9,Polygon Area
346,almostsorted2,https://open.kattis.com/problems/almostsorted2,810,146,5.1,Almost Sorted
347,sifferprodukt,https://open.kattis.com/problems/sifferprodukt,810,161,1.4,Digit Product
348,okviri,https://open.kattis.com/problems/okviri,810,146,2.2,Okviri
349,bijele,https://open.kattis.com/problems/bijele,813,149,1.2,Bijele
350,husateikningagerd,https://open.kattis.com/problems/husateikningagerd,813,162,3.7,Húsateikningagerð
351,multtable,https://open.kattis.com/problems/multtable,813,159,2.1 - 2.4,Multiplication Table
352,goggi,https://open.kattis.com/problems/goggi,815,141,1.2,Gluttonous George
353,linearrecurrence,https://open.kattis.com/problems/linearrecurrence,815,156,4.4,Linear Recurrences
354,oddmanout,https://open.kattis.com/problems/oddmanout,815,156,1.5,Odd Man Out
355,additiveprimes,https://open.kattis.com/problems/additiveprimes,817,172,2.7,Additive Primes
356,digitdivision,https://open.kattis.com/problems/digitdivision,818,139,4.8,Digit Division
357,base2palindrome,https://open.kattis.com/problems/base2palindrome,819,167,3.9,Base-2 Palindromes
358,tornbygge,https://open.kattis.com/problems/tornbygge,821,155,1.7,Tower Construction
359,sodaslurper,https://open.kattis.com/problems/sodaslurper,822,150,1.7,Soda Slurper
360,numbertheoretictransform,https://open.kattis.com/problems/numbertheoretictransform,823,155,4.1,Number Theoretic Transform
361,triplesevens,https://open.kattis.com/problems/triplesevens,823,157,1.5,Triple Sevens
362,longestpathinadag,https://open.kattis.com/problems/longestpathinadag,825,162,3.6,Longest path in a DAG
363,unoreverse,https://open.kattis.com/problems/unoreverse,825,158,5.6,Uno Reverse
364,allpairsums,https://open.kattis.com/problems/allpairsums,826,171,5.9,All Pair Sums
365,modulo,https://open.kattis.com/problems/modulo,826,165,1.3,Modulo
366,ultraquicksort,https://open.kattis.com/problems/ultraquicksort,826,147,4.1,Ultra-QuickSort
367,aneasyarray,https://open.kattis.com/problems/aneasyarray,827,165,7.5,An Easy Array Problem
368,fastfouriertransform,https://open.kattis.com/problems/fastfouriertransform,827,159,3.2,Fast Fourier Transform
369,revpolishtoinfixeasy,https://open.kattis.com/problems/revpolishtoinfixeasy,831,146,1.4,Reverse Polish to Infix Notation (Easy)
370,latehalloween,https://open.kattis.com/problems/latehalloween,833,159,6.3,Late Halloween
371,revpolishtoinfixhard,https://open.kattis.com/problems/revpolishtoinfixhard,833,146,8.1,Reverse Polish to Infix Notation (Hard)
372,dickandjane,https://open.kattis.com/problems/dickandjane,834,163,5.6,Dick and Jane
373,expectedearnings,https://open.kattis.com/problems/expectedearnings,834,171,1.7,Expected Earnings
374,ledgame,https://open.kattis.com/problems/ledgame,834,168,4.0,LED Game
375,wordfrequency,https://open.kattis.com/problems/wordfrequency,834,156,2.3,Word Frequency
376,overtonarea,https://open.kattis.com/problems/overtonarea,835,147,5.6,Overton Area
377,attemptedalphabet,https://open.kattis.com/problems/attemptedalphabet,836,153,1.5,Attempted Alphabet
378,biladdaemi,https://open.kattis.com/problems/biladdaemi,836,161,7.7,Bilað dæmi
379,ls,https://open.kattis.com/problems/ls,836,171,3.4,ls
380,longestcommonsubsequence,https://open.kattis.com/problems/longestcommonsubsequence,837,156,3.9,Longest Common Subsequence
381,cuttingstrings,https://open.kattis.com/problems/cuttingstrings,842,158,8.9,Cutting Strings
382,playground,https://open.kattis.com/problems/playground,843,172,4.7,Playground
383,libraryofbabel,https://open.kattis.com/problems/libraryofbabel,844,141,3.4,Library of Babel
384,teningasafn,https://open.kattis.com/problems/teningasafn,846,181,3.2 - 6.2,Teningasafn
385,walrusweights,https://open.kattis.com/problems/walrusweights,846,162,2.9,Walrus Weights
386,metronome,https://open.kattis.com/problems/metronome,847,159,1.1,Metronome
387,shandy,https://open.kattis.com/problems/shandy,847,146,1.3,Shandy
388,tugofwar,https://open.kattis.com/problems/tugofwar,847,170,5.9,Tug of War
389,polecolouring,https://open.kattis.com/problems/polecolouring,850,160,3.3,Pole Colouring
390,parovi,https://open.kattis.com/problems/parovi,851,175,5.1,Parovi
391,discdistrict,https://open.kattis.com/problems/discdistrict,854,164,2.4,Disc District
392,kemija08,https://open.kattis.com/problems/kemija08,854,145,1.5,Kemija
393,periodicencryption,https://open.kattis.com/problems/periodicencryption,854,148,1.9,Periodic Encryption
394,permutedarithmeticsequence,https://open.kattis.com/problems/permutedarithmeticsequence,854,150,1.9,Permuted Arithmetic Sequence
395,beelining,https://open.kattis.com/problems/beelining,856,163,5.4,Beelining
396,climbingworm,https://open.kattis.com/problems/climbingworm,857,179,2.0,Climbing Worm
397,integersum,https://open.kattis.com/problems/integersum,858,165,5.3,Integer Sum
398,domine,https://open.kattis.com/problems/domine,860,161,6.7,Domine
399,classphoto,https://open.kattis.com/problems/classphoto,861,154,1.1,Class Photo
400,eulerianpath,https://open.kattis.com/problems/eulerianpath,861,164,3.9,Eulerian Path
401,largedifferences,https://open.kattis.com/problems/largedifferences,861,169,8.7,Large Differences
402,3dprinter,https://open.kattis.com/problems/3dprinter,862,166,1.9,3D Printed Statues
403,cold,https://open.kattis.com/problems/cold,863,145,1.3,Cold-puter Science
404,gatnamot,https://open.kattis.com/problems/gatnamot,864,144,1.8 - 2.6,Gatnamót
405,simplearithmetic,https://open.kattis.com/problems/simplearithmetic,864,188,1.2 - 4.4,Simple Arithmetic
406,dominantconversations,https://open.kattis.com/problems/dominantconversations,866,162,7.2,Dominant Conversations
407,jafnargreidslur,https://open.kattis.com/problems/jafnargreidslur,866,168,4.7,Jafnar greiðslur
408,circularsegmentarea,https://open.kattis.com/problems/circularsegmentarea,868,159,6.2,Circular Segment Area
409,cuttingthenecklace,https://open.kattis.com/problems/cuttingthenecklace,869,164,5.4,Cutting the Necklace
410,palindromefree,https://open.kattis.com/problems/palindromefree,869,160,3.7 - 5.2,Palindrome-Free Numbers
411,simplefactoring,https://open.kattis.com/problems/simplefactoring,870,147,2.4,Simple Factoring
412,maxclique,https://open.kattis.com/problems/maxclique,872,172,1.9 - 5.3,Maximum Clique
413,canadianseh,https://open.kattis.com/problems/canadianseh,874,142,1.5,"Canadians, eh?"
414,divvyingup,https://open.kattis.com/problems/divvyingup,874,163,1.4,Divvying Up
415,keeptheordering,https://open.kattis.com/problems/keeptheordering,874,165,5.9,Keep the Ordering
416,emergency,https://open.kattis.com/problems/emergency,875,178,3.7,Emergency Contest Running
417,trafficlights,https://open.kattis.com/problems/trafficlights,875,165,2.9,Traffic Lights
418,bidrod,https://open.kattis.com/problems/bidrod,876,163,1.9,Biðröð
419,familiar,https://open.kattis.com/problems/familiar,876,173,5.1,Familiar Digit
420,grading,https://open.kattis.com/problems/grading,876,190,1.3,Grading
421,names,https://open.kattis.com/problems/names,876,167,4.9,Palindrome Names
422,pinnifraendi,https://open.kattis.com/problems/pinnifraendi,876,160,1.3 - 2.1,Pinni Frændi
423,rampantgrowth,https://open.kattis.com/problems/rampantgrowth,876,164,2.0,Rampant Growth
424,modulodatastructures,https://open.kattis.com/problems/modulodatastructures,877,172,4.7,Modulo Data Structures
425,exammanipulation,https://open.kattis.com/problems/exammanipulation,878,169,3.5,Exam Manipulation
426,hornrett,https://open.kattis.com/problems/hornrett,878,170,1.4 - 2.1,Hornrétt
427,flatarreikningar,https://open.kattis.com/problems/flatarreikningar,879,164,1.8,Flatarreikningar
428,nonnegpartsums,https://open.kattis.com/problems/nonnegpartsums,879,169,6.4,Non-negative Partial Sums
429,fishmongers,https://open.kattis.com/problems/fishmongers,880,173,3.0,Fishmongers
430,isitmyturn,https://open.kattis.com/problems/isitmyturn,880,173,6.7,Is it My Turn?
431,biorugl,https://open.kattis.com/problems/biorugl,882,173,5.3,Bíórugl
432,fractionalsequence,https://open.kattis.com/problems/fractionalsequence,882,153,1.7,Fractional Sequence
433,vacationspace,https://open.kattis.com/problems/vacationspace,882,165,2.5,Vacation Space
434,vandalism,https://open.kattis.com/problems/vandalism,882,150,1.4,Vandalism
435,approvalarea,https://open.kattis.com/problems/approvalarea,883,159,1.6,Approval Area
436,megainversions,https://open.kattis.com/problems/megainversions,883,160,2.2,Mega Inversions
437,mountainouspalindromesubarray,https://open.kattis.com/problems/mountainouspalindromesubarray,883,160,3.5,Mountainous Palindromic Subarray
438,npuzzle,https://open.kattis.com/problems/npuzzle,883,155,1.6,N-Puzzle
439,parsinghex,https://open.kattis.com/problems/parsinghex,883,157,2.3,Parsing Hex
440,unicycliccount,https://open.kattis.com/problems/unicycliccount,883,167,8.5,Unicyclic Count
441,bicikli,https://open.kattis.com/problems/bicikli,884,177,6.3,Bicikli
442,mixedfractions,https://open.kattis.com/problems/mixedfractions,884,153,1.5,Mixed Fractions
443,soundex,https://open.kattis.com/problems/soundex,884,164,2.2,Soundex
444,alloys,https://open.kattis.com/problems/alloys,885,175,3.4,Alloys
445,tilefni,https://open.kattis.com/problems/tilefni,886,159,5.8,Tilefni
446,widerdigbuild,https://open.kattis.com/problems/widerdigbuild,886,171,4.1,Wider Digbuild
447,carousel,https://open.kattis.com/problems/carousel,887,168,2.6,Carousel Rides
448,lipschitzconstant,https://open.kattis.com/problems/lipschitzconstant,887,170,3.4,Lipschitz Constant
449,flatterland,https://open.kattis.com/problems/flatterland,888,165,1.2,Flatter Land
450,jackolanternjuxtaposition,https://open.kattis.com/problems/jackolanternjuxtaposition,888,153,1.2,Jack-O'-Lantern Juxtaposition
451,rot,https://open.kattis.com/problems/rot,888,169,3.1,Rot
452,oddaevenb,https://open.kattis.com/problems/oddaevenb,889,167,3.1,"Odd A's, Even B's"
453,pointcoloring,https://open.kattis.com/problems/pointcoloring,889,180,4.5,Point Coloring
454,primematrix,https://open.kattis.com/problems/primematrix,889,173,4.2,Prime Matrix
455,rimski,https://open.kattis.com/problems/rimski,889,159,3.5,Rimski
456,filip,https://open.kattis.com/problems/filip,891,159,1.3,Filip
457,korokphrases,https://open.kattis.com/problems/korokphrases,891,154,2.2,Korok Phrases
458,pallatolur,https://open.kattis.com/problems/pallatolur,891,159,1.7,Pallatölur
459,editstepladders,https://open.kattis.com/problems/editstepladders,894,174,8.0,Edit Step Ladders
460,penultimateicecream,https://open.kattis.com/problems/penultimateicecream,894,168,1.3,Penultimate Ice Cream
461,introtation,https://open.kattis.com/problems/introtation,895,171,5.9,Integer Rotation
462,sidewayssorting,https://open.kattis.com/problems/sidewayssorting,895,167,1.7,Sideways Sorting
463,crne,https://open.kattis.com/problems/crne,896,159,2.5,Crne
464,doubleup,https://open.kattis.com/problems/doubleup,896,176,4.2,Double Up
465,dvaput,https://open.kattis.com/problems/dvaput,896,164,4.0,Dvaput
466,millifaersla,https://open.kattis.com/problems/millifaersla,896,158,1.1,Millifærsla
467,searchwizard,https://open.kattis.com/problems/searchwizard,896,174,1.6,Search Wizard
468,beatspread,https://open.kattis.com/problems/beatspread,897,156,2.0,Beat the Spread!
469,maximumfix,https://open.kattis.com/problems/maximumfix,897,155,3.5,Maximum Fix
470,fastestrelay,https://open.kattis.com/problems/fastestrelay,899,156,3.0,Fastest Relay
471,knightstrip,https://open.kattis.com/problems/knightstrip,899,160,5.3,Knight's Trip
472,pascalmultiple,https://open.kattis.com/problems/pascalmultiple,899,179,2.9,Pascal Multiple
473,lostlineup,https://open.kattis.com/problems/lostlineup,900,169,1.7,Lost Lineup
474,pascalmagic,https://open.kattis.com/problems/pascalmagic,900,165,5.1,Pascal Magic
475,gettingwood,https://open.kattis.com/problems/gettingwood,901,173,1.3,Getting Wood
476,palindromic,https://open.kattis.com/problems/palindromic,901,165,4.6,Palindromic Naming
477,harshadnumbers,https://open.kattis.com/problems/harshadnumbers,902,164,1.4,Harshad Numbers
478,decreasingpaths,https://open.kattis.com/problems/decreasingpaths,903,167,2.8,Decreasing Paths
479,geneblock,https://open.kattis.com/problems/geneblock,903,174,2.7,Gene Block
480,goatrope,https://open.kattis.com/problems/goatrope,903,172,1.5,Goat Rope
481,findingts,https://open.kattis.com/problems/findingts,904,173,4.1,Finding Ts
482,jednakost,https://open.kattis.com/problems/jednakost,905,157,7.2,Jednakost
483,leynithjonusta,https://open.kattis.com/problems/leynithjonusta,905,159,1.0 - 1.3,Leyniþjónusta
484,colorfultrees,https://open.kattis.com/problems/colorfultrees,907,184,7.0,Colorful Trees
485,oddities,https://open.kattis.com/problems/oddities,907,183,1.4,Oddities
486,nnnnn,https://open.kattis.com/problems/nnnnn,908,162,7.6,nnnnn
487,avoidland,https://open.kattis.com/problems/avoidland,909,175,2.9,Avoidland
488,bizzfuzz,https://open.kattis.com/problems/bizzfuzz,909,182,1.8 - 3.7,BizzFuzz
489,paired,https://open.kattis.com/problems/paired,910,158,8.0,Exactly Paired
490,annorlundaanagram,https://open.kattis.com/problems/annorlundaanagram,911,155,5.6,Alternative Anagram
491,pairedfurnaces,https://open.kattis.com/problems/pairedfurnaces,911,180,7.5,Paired Furnaces
492,riseandfall,https://open.kattis.com/problems/riseandfall,911,178,4.5,Rise and Fall
493,guess,https://open.kattis.com/problems/guess,912,178,2.1,Guess the Number
494,parking2,https://open.kattis.com/problems/parking2,912,174,1.7,Parking
495,meetingpoints,https://open.kattis.com/problems/meetingpoints,914,166,4.6,Meeting Points
496,findingforks,https://open.kattis.com/problems/findingforks,915,173,1.5,Finding Forks
